drone_id,step,x,y
5,0,420,87
5,1,419,86
5,2,418,85
5,3,417,84
5,4,416,83
5,5,415,82
5,6,414,81
5,7,413,80
5,8,412,79
5,9,411,78
5,10,411,77
5,11,411,76
5,12,411,75
5,13,411,74
5,14,411,73
5,15,411,72
5,16,411,71
5,17,411,70
5,18,411,69
5,19,411,68
5,20,411,67
5,21,411,66
5,22,411,65
5,23,411,64
5,24,411,63
5,25,411,62
5,26,411,61
5,27,411,60
5,28,411,59
5,29,411,58
5,30,411,57
5,31,411,56
5,32,411,55
5,33,411,54
5,34,411,53
5,35,411,52
5,36,411,51
5,37,411,50
5,38,411,49
5,39,411,48
5,40,411,47
5,41,411,46
5,42,411,45
5,43,411,44
5,44,411,43
5,45,411,42
5,46,411,41
5,47,411,40
5,48,411,39
5,49,411,38
5,50,411,37
