drone_id,step,x,y
3,0,46,48
3,1,45,49
3,2,44,50
3,3,43,51
3,4,42,52
3,5,41,53
3,6,40,54
3,7,39,55
3,8,38,56
3,9,37,57
3,10,36,58
3,11,35,59
3,12,34,60
3,13,33,61
3,14,32,62
3,15,31,63
3,16,30,64
3,17,29,65
3,18,28,66
3,19,27,67
3,20,26,68
3,21,25,69
3,22,24,70
3,23,23,71
3,24,22,72
3,25,21,73
3,26,20,74
3,27,19,75
3,28,18,76
3,29,17,77
3,30,16,78
3,31,15,79
3,32,14,80
3,33,13,81
3,34,12,82
3,35,11,83
3,36,10,84
3,37,9,85
3,38,8,86
3,39,7,87
3,40,6,88
3,41,5,89
3,42,4,90
3,43,3,91
3,44,2,92
3,45,1,93
3,46,0,94
3,47,1,95
3,48,2,96
3,49,3,97
3,50,4,98
