drone_id,step,x,y
5,0,500,33
5,1,501,34
5,2,502,35
5,3,503,36
5,4,504,37
5,5,505,38
5,6,506,39
5,7,507,40
5,8,508,41
5,9,509,42
5,10,510,43
5,11,511,44
5,12,512,45
5,13,513,46
5,14,514,47
5,15,515,48
5,16,516,49
5,17,517,50
5,18,518,51
5,19,519,52
5,20,520,53
5,21,521,54
5,22,522,55
5,23,523,56
5,24,524,57
5,25,525,58
5,26,526,59
5,27,527,60
5,28,528,61
5,29,529,62
5,30,530,63
5,31,531,64
5,32,532,65
5,33,533,66
5,34,534,67
5,35,535,68
5,36,536,69
5,37,537,70
5,38,538,71
5,39,539,72
5,40,540,73
5,41,541,74
5,42,542,75
5,43,543,76
5,44,544,77
5,45,545,78
5,46,546,79
5,47,547,80
5,48,548,81
5,49,549,82
5,50,548,83
