drone_id,step,x,y
1,0,198,50
1,1,197,49
1,2,196,48
1,3,195,47
1,4,194,46
1,5,193,45
1,6,192,44
1,7,191,43
1,8,190,42
1,9,189,41
1,10,188,40
1,11,187,39
1,12,186,38
1,13,185,37
1,14,184,36
1,15,183,35
1,16,182,34
1,17,181,33
1,18,180,32
1,19,179,31
1,20,178,30
1,21,177,29
1,22,176,28
1,23,175,27
1,24,174,26
1,25,173,25
1,26,172,24
1,27,171,23
1,28,170,22
1,29,169,21
1,30,168,20
1,31,167,19
1,32,166,18
1,33,165,17
1,34,164,16
1,35,163,15
1,36,162,14
1,37,161,13
1,38,160,12
1,39,159,11
1,40,158,10
1,41,157,9
1,42,156,8
1,43,155,7
1,44,154,6
1,45,153,5
1,46,152,4
1,47,151,3
1,48,150,2
1,49,149,1
1,50,148,0
