drone_id,step,x,y
5,0,304,53
5,1,305,54
5,2,306,55
5,3,307,56
5,4,308,57
5,5,309,58
5,6,310,59
5,7,311,60
5,8,312,61
5,9,313,62
5,10,314,63
5,11,315,64
5,12,316,65
5,13,317,66
5,14,318,67
5,15,319,68
5,16,320,69
5,17,321,70
5,18,322,71
5,19,323,72
5,20,324,73
5,21,325,74
5,22,326,75
5,23,327,76
5,24,328,77
5,25,329,78
5,26,330,79
5,27,331,80
5,28,332,81
5,29,333,82
5,30,334,83
5,31,335,84
5,32,336,85
5,33,337,86
5,34,338,87
5,35,339,88
5,36,340,89
5,37,341,90
5,38,342,91
5,39,343,92
5,40,344,93
5,41,345,94
5,42,346,95
5,43,347,96
5,44,348,97
5,45,349,98
5,46,350,99
5,47,351,98
5,48,352,97
5,49,353,96
5,50,354,95
