drone_id,step,x,y
4,0,450,61
4,1,451,61
4,2,452,61
4,3,453,61
4,4,454,61
4,5,455,61
4,6,456,61
4,7,457,61
4,8,458,61
4,9,459,61
4,10,460,61
4,11,461,61
4,12,462,61
4,13,463,61
4,14,464,61
4,15,465,61
4,16,466,61
4,17,467,61
4,18,468,61
4,19,469,61
4,20,470,61
4,21,471,61
4,22,472,61
4,23,473,61
4,24,474,61
4,25,475,61
4,26,476,61
4,27,477,61
4,28,478,61
4,29,479,61
4,30,480,61
4,31,481,61
4,32,482,61
4,33,483,61
4,34,484,61
4,35,485,61
4,36,486,61
4,37,487,61
4,38,488,61
4,39,489,61
4,40,490,61
4,41,491,61
4,42,492,61
4,43,493,61
4,44,494,61
4,45,495,61
