drone_id,step,x,y
2,0,497,60
2,1,498,59
2,2,499,58
2,3,500,57
2,4,501,56
2,5,502,55
2,6,503,54
2,7,504,53
2,8,505,52
2,9,506,51
2,10,507,50
2,11,508,50
2,12,509,50
2,13,510,50
2,14,511,50
2,15,512,50
2,16,513,50
2,17,514,50
2,18,515,50
2,19,516,50
2,20,517,50
2,21,518,50
2,22,519,50
2,23,520,50
2,24,521,50
2,25,522,50
2,26,523,50
2,27,524,50
2,28,525,50
2,29,526,50
2,30,527,50
2,31,528,50
2,32,529,50
2,33,530,50
2,34,531,50
2,35,532,50
2,36,533,50
2,37,534,50
2,38,535,50
2,39,536,50
2,40,537,50
2,41,538,50
2,42,539,50
2,43,540,50
