drone_id,step,x,y
5,0,98,61
5,1,97,60
5,2,96,59
5,3,95,58
5,4,94,57
5,5,93,56
5,6,92,55
5,7,91,54
5,8,90,53
5,9,89,52
5,10,88,51
5,11,87,50
5,12,86,49
5,13,85,48
5,14,84,47
5,15,83,46
5,16,82,45
5,17,81,44
5,18,80,43
5,19,79,42
5,20,78,41
5,21,77,40
5,22,76,39
5,23,75,38
5,24,74,37
5,25,73,36
5,26,72,35
5,27,71,34
5,28,70,33
5,29,69,32
5,30,68,31
5,31,67,30
5,32,66,29
5,33,65,28
5,34,64,27
5,35,63,26
5,36,62,25
5,37,61,24
5,38,60,23
5,39,59,22
5,40,58,21
5,41,57,20
5,42,56,19
5,43,55,18
5,44,54,17
5,45,53,16
5,46,52,15
5,47,51,14
5,48,50,13
5,49,49,12
5,50,48,11
