drone_id,step,x,y
2,0,500,60
2,1,501,59
2,2,502,58
2,3,503,57
2,4,504,56
2,5,505,55
2,6,506,54
2,7,507,53
2,8,508,52
2,9,509,51
2,10,510,50
2,11,511,50
2,12,512,50
2,13,513,50
2,14,514,50
2,15,515,50
2,16,516,50
2,17,517,50
2,18,518,50
2,19,519,50
2,20,520,50
2,21,521,50
2,22,522,50
2,23,523,50
2,24,524,50
2,25,525,50
2,26,526,50
2,27,527,50
2,28,528,50
2,29,529,50
2,30,530,50
2,31,531,50
2,32,532,50
2,33,533,50
2,34,534,50
2,35,535,50
2,36,536,50
2,37,537,50
2,38,538,50
2,39,539,50
2,40,540,50
