drone_id,step,x,y
2,0,392,11
2,1,393,10
2,2,394,9
2,3,395,8
2,4,396,7
2,5,397,6
2,6,398,5
2,7,399,4
2,8,400,3
2,9,401,2
2,10,402,1
2,11,403,0
2,12,404,1
2,13,405,2
2,14,406,3
2,15,407,4
2,16,408,5
2,17,409,6
2,18,410,7
2,19,411,8
2,20,412,9
2,21,413,10
2,22,414,11
2,23,415,12
2,24,416,13
2,25,417,14
2,26,418,15
2,27,419,16
2,28,420,17
2,29,421,18
2,30,422,19
2,31,423,20
2,32,424,21
2,33,425,22
2,34,426,23
2,35,427,24
2,36,428,25
2,37,429,26
2,38,430,27
2,39,431,28
2,40,432,29
2,41,433,30
2,42,434,31
2,43,435,32
2,44,436,33
2,45,437,34
2,46,438,35
2,47,439,36
2,48,440,37
2,49,441,38
2,50,442,39
