drone_id,step,x,y
4,0,421,87
4,1,420,86
4,2,419,85
4,3,418,84
4,4,417,83
4,5,416,82
4,6,415,81
4,7,414,80
4,8,413,79
4,9,412,78
4,10,411,77
4,11,411,76
4,12,411,75
4,13,411,74
4,14,411,73
4,15,411,72
4,16,411,71
4,17,411,70
4,18,411,69
4,19,411,68
4,20,411,67
4,21,411,66
4,22,411,65
4,23,411,64
4,24,411,63
4,25,411,62
4,26,411,61
4,27,411,60
4,28,411,59
4,29,411,58
4,30,411,57
4,31,411,56
4,32,411,55
4,33,411,54
4,34,411,53
4,35,411,52
4,36,411,51
4,37,411,50
4,38,411,49
4,39,411,48
4,40,411,47
4,41,411,46
4,42,411,45
4,43,411,44
4,44,411,43
4,45,411,42
4,46,411,41
4,47,411,40
4,48,411,39
4,49,411,38
4,50,411,37
