drone_id,step,x,y
3,0,394,6
3,1,393,7
3,2,392,8
3,3,391,9
3,4,390,10
3,5,389,11
3,6,388,12
3,7,387,13
3,8,386,14
3,9,385,15
3,10,384,16
3,11,383,17
3,12,382,18
3,13,381,19
3,14,380,20
3,15,379,21
3,16,378,22
3,17,377,23
3,18,376,24
3,19,375,25
3,20,374,26
3,21,373,27
3,22,372,28
3,23,371,29
3,24,370,30
3,25,369,31
3,26,368,32
3,27,367,33
3,28,366,34
3,29,365,35
3,30,364,36
3,31,363,37
3,32,362,38
3,33,361,39
3,34,360,40
3,35,359,41
3,36,358,42
3,37,357,43
3,38,356,44
3,39,355,45
3,40,354,46
3,41,353,47
3,42,352,48
3,43,351,49
3,44,350,50
3,45,349,51
3,46,348,52
3,47,347,53
3,48,346,54
3,49,345,55
3,50,344,56
