drone_id,step,x,y
1,0,102,52
1,1,103,53
1,2,104,54
1,3,105,55
1,4,106,56
1,5,107,57
1,6,108,58
1,7,109,59
1,8,110,60
1,9,111,61
1,10,112,62
1,11,113,63
1,12,114,64
1,13,115,65
1,14,116,66
1,15,117,67
1,16,118,68
1,17,119,69
1,18,120,70
1,19,121,71
1,20,122,72
1,21,123,73
1,22,124,74
1,23,125,75
1,24,126,76
1,25,127,77
1,26,128,78
1,27,129,79
1,28,130,80
1,29,131,81
1,30,132,82
1,31,133,83
1,32,134,84
1,33,135,85
1,34,136,86
1,35,137,87
1,36,138,88
1,37,139,89
1,38,140,90
1,39,141,91
1,40,142,92
1,41,143,93
1,42,144,94
1,43,145,95
1,44,146,96
1,45,147,97
1,46,148,98
1,47,149,99
1,48,150,98
1,49,151,97
1,50,152,96
