drone_id,step,x,y
2,0,542,59
2,1,543,58
2,2,544,57
2,3,545,56
2,4,546,55
2,5,547,54
2,6,548,53
2,7,549,52
2,8,548,51
2,9,547,50
2,10,546,49
2,11,545,48
2,12,544,47
2,13,543,46
2,14,542,45
2,15,541,44
2,16,540,43
2,17,539,42
2,18,538,41
2,19,537,40
2,20,536,39
2,21,535,38
2,22,534,37
2,23,533,36
2,24,532,35
2,25,531,34
2,26,530,33
2,27,529,32
2,28,528,31
2,29,527,30
2,30,526,29
2,31,525,28
2,32,524,27
2,33,523,26
2,34,522,25
2,35,521,24
2,36,520,23
2,37,519,22
2,38,518,21
2,39,517,20
2,40,516,19
2,41,515,18
2,42,514,17
2,43,513,16
2,44,512,15
2,45,511,14
2,46,510,13
2,47,509,12
2,48,508,11
2,49,507,10
2,50,506,9
