drone_id,step,x,y
2,0,440,71
2,1,441,70
2,2,442,69
2,3,443,68
2,4,444,67
2,5,445,66
2,6,446,65
2,7,447,64
2,8,448,63
2,9,449,62
2,10,450,61
2,11,451,60
2,12,452,59
2,13,453,58
2,14,454,57
2,15,455,56
2,16,456,55
2,17,457,54
2,18,458,53
2,19,459,52
2,20,460,51
2,21,461,50
2,22,462,49
2,23,463,48
2,24,464,47
2,25,465,46
2,26,466,45
2,27,467,44
2,28,468,43
2,29,469,42
2,30,470,41
2,31,471,40
2,32,472,39
2,33,473,38
2,34,474,37
2,35,475,36
2,36,476,35
2,37,477,34
2,38,478,33
2,39,479,32
2,40,480,31
2,41,481,30
2,42,482,29
2,43,483,28
2,44,484,27
2,45,485,26
2,46,486,25
2,47,487,24
2,48,488,23
2,49,489,22
2,50,490,21
