drone_id,step,x,y
1,0,50,90
1,1,51,91
1,2,52,92
1,3,53,93
1,4,54,94
1,5,55,95
1,6,56,96
1,7,57,97
1,8,58,98
1,9,59,99
1,10,60,98
1,11,61,97
1,12,62,96
1,13,63,95
1,14,64,94
1,15,65,93
1,16,66,92
1,17,67,91
1,18,68,90
1,19,69,89
1,20,70,88
1,21,71,87
1,22,72,86
1,23,73,85
1,24,74,84
1,25,75,83
1,26,76,82
1,27,77,81
1,28,78,80
1,29,79,79
1,30,80,78
1,31,81,77
1,32,82,76
1,33,83,75
1,34,84,74
1,35,85,73
1,36,86,72
1,37,87,71
1,38,88,70
1,39,89,69
1,40,90,68
1,41,91,67
1,42,92,66
1,43,93,65
1,44,94,64
1,45,95,63
1,46,96,62
1,47,97,61
1,48,98,60
1,49,99,59
1,50,100,58
